InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,OriginalDescription_x,MissingCustomerID_x,MissingDescription_x,IsCancelled_x,IsReturn_x,IsFreeItem_x,TotalPrice_x,Year_x,Month_x,MonthYear_x,YearQuarter_x,Hour_x,Minute_x,Time_x,TimeOfDay_x,OriginalDescription_y,MissingCustomerID_y,MissingDescription_y,IsCancelled_y,IsReturn_y,IsFreeItem_y,TotalPrice_y,Year_y,Month_y,MonthYear_y,YearQuarter_y,Hour_y,Minute_y,Time_y,TimeOfDay_y
549355,84899F,,-5,2011-04-08 11:21:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,11,21,11:21:00,Morning,,,,,,,,,,,,,,,
549371,84921,CREAM AND PINK FLOWERS PONY ,-17,2011-04-08 11:27:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,11,27,11:27:00,Morning,,,,,,,,,,,,,,,
549373,85008,SET OF 3 CONEY ISLAND OVAL BOXES,-2,2011-04-08 11:28:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,11,28,11:28:00,Morning,,,,,,,,,,,,,,,
549374,20775,DAISY NOTEBOOK ,-29,2011-04-08 11:29:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,11,29,11:29:00,Morning,,,,,,,,,,,,,,,
549375,20863,,-6,2011-04-08 11:29:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,11,29,11:29:00,Morning,,,,,,,,,,,,,,,
549426,22078,RIBBON REEL LACE DESIGN ,-201,2011-04-08 11:55:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,11,55,11:55:00,Morning,,,,,,,,,,,,,,,
549427,22797,CHEST OF DRAWERS GINGHAM HEART ,-12,2011-04-08 11:56:00,0.0,,United Kingdom,damages,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,11,56,11:56:00,Morning,,,,,,,,,,,,,,,
549455,84858C,PINK RIVIERA HANDBAG,-10,2011-04-08 14:18:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,18,14:18:00,Afternoon,,,,,,,,,,,,,,,
549456,47341A,FUSCHIA TABLE RUN FLOWER ,-6,2011-04-08 14:19:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,19,14:19:00,Afternoon,,,,,,,,,,,,,,,
549457,47344B,BLUE FLOWER DES PURSE,-16,2011-04-08 14:19:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,19,14:19:00,Afternoon,,,,,,,,,,,,,,,
549458,62097B,BLUE STRIPES SHOULDER BAG,-6,2011-04-08 14:19:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,19,14:19:00,Afternoon,,,,,,,,,,,,,,,
549460,20716,PARTY FOOD SHOPPER BAG,-82,2011-04-08 14:20:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,20,14:20:00,Afternoon,,,,,,,,,,,,,,,
549461,20731,POSY CANDY BAG,-16,2011-04-08 14:20:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,20,14:20:00,Afternoon,,,,,,,,,,,,,,,
549462,84910A,PINK PAISLEY CUSHION COVER ,-16,2011-04-08 14:21:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,21,14:21:00,Afternoon,,,,,,,,,,,,,,,
549463,84919,BLUE CUSHION COVER WITH FLOWER,-17,2011-04-08 14:21:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,21,14:21:00,Afternoon,,,,,,,,,,,,,,,
549464,20701,PINK CAT FLORAL CUSHION COVER ,-6,2011-04-08 14:21:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,21,14:21:00,Afternoon,,,,,,,,,,,,,,,
549465,84415B,BLUE FLOCK CUSHION COVER ,-5,2011-04-08 14:22:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,22,14:22:00,Afternoon,,,,,,,,,,,,,,,
549466,20816,GOLD FLOWER CUSHION COVER ,-11,2011-04-08 14:22:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,22,14:22:00,Afternoon,,,,,,,,,,,,,,,
549470,46775D,SUNSET COLOUR CHUNKY KNITTED THROW,-8,2011-04-08 14:28:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,28,14:28:00,Afternoon,,,,,,,,,,,,,,,
549506,22415,WHITE TISSUE REAM,-31,2011-04-08 15:07:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,7,15:07:00,Afternoon,,,,,,,,,,,,,,,
549510,84559B,3D SHEET OF CAT STICKERS,-158,2011-04-08 15:08:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,8,15:08:00,Afternoon,,,,,,,,,,,,,,,
549514,20820,SILVER LOOKING MIRROR,-3,2011-04-08 15:09:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,9,15:09:00,Afternoon,,,,,,,,,,,,,,,
549527,21620,SET OF 4 ROSE BOTANICAL CANDLES,-1479,2011-04-08 16:03:00,0.0,,United Kingdom,mystery! Only ever imported 1800,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,3,16:03:00,Afternoon,,,,,,,,,,,,,,,
549528,21422,PORCELAIN ROSE SMALL,-55,2011-04-08 16:44:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,44,16:44:00,Afternoon,,,,,,,,,,,,,,,
549529,21830,ASSORTED CREEPY CRAWLIES,-576,2011-04-08 16:56:00,0.0,,United Kingdom,"MERCHANT CHANDLER CREDIT ERROR, STO",True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,56,16:56:00,Afternoon,,,,,,,,,,,,,,,
549531,21622,VINTAGE UNION JACK CUSHION COVER,-750,2011-04-08 17:05:00,0.0,,United Kingdom,POSSIBLE DAMAGES OR LOST?,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,17,5,17:05:00,Afternoon,,,,,,,,,,,,,,,
549695,84751B,BLACK MEDIUM GLASS CAKE STAND,-24,2011-04-11 13:50:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,13,50,13:50:00,Afternoon,,,,,,,,,,,,,,,
549846,21100,CHARLIE AND LOLA CHARLOTTE BAG,-6,2011-04-12 14:30:00,0.0,,United Kingdom,Damaged,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,30,14:30:00,Afternoon,,,,,,,,,,,,,,,
549848,84531A,PINK KNITTED EGG COSY,-34,2011-04-12 14:51:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,51,14:51:00,Afternoon,,,,,,,,,,,,,,,
549849,84531B,BLUE KNITTED EGG COSY,-23,2011-04-12 14:51:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,51,14:51:00,Afternoon,,,,,,,,,,,,,,,
549935,35915C,PEACH KNITTED HEN ,-43,2011-04-13 11:16:00,0.0,,United Kingdom,damaged,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,11,16,11:16:00,Morning,,,,,,,,,,,,,,,
549948,37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,-1,2011-04-13 12:55:00,0.0,,United Kingdom,damaged,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,12,55,12:55:00,Morning,,,,,,,,,,,,,,,
549950,37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,-6,2011-04-13 12:57:00,0.0,,United Kingdom,Damaged,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,12,57,12:57:00,Morning,,,,,,,,,,,,,,,
549952,37482P,CUBIC MUG PINK POLKADOT,-93,2011-04-13 13:05:00,0.0,,United Kingdom,Damaged,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,13,5,13:05:00,Afternoon,,,,,,,,,,,,,,,
550133,85099F,JUMBO BAG STRAWBERRY,-1092,2011-04-14 13:49:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,13,49,13:49:00,Afternoon,,,,,,,,,,,,,,,
550153,85167B,BLACK GRAND BAROQUE PHOTO FRAME,-1,2011-04-14 14:44:00,0.0,,United Kingdom,DAMAGED,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,44,14:44:00,Afternoon,,,,,,,,,,,,,,,
550753,84763,ZINC FINISH 15CM PLANTER POTS,-150,2011-04-20 11:53:00,0.0,,United Kingdom,Display,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,11,53,11:53:00,Morning,,,,,,,,,,,,,,,
550757,16202B,PASTEL BLUE PHOTO ALBUM ,-9,2011-04-20 12:08:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,12,8,12:08:00,Morning,,,,,,,,,,,,,,,
550758,85017A,ENVELOPE 50 ROMANTIC IMAGES,-8,2011-04-20 12:09:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,12,9,12:09:00,Morning,,,,,,,,,,,,,,,
550759,21087,SET/6 POSIES PAPER CUPS,-7,2011-04-20 12:09:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,12,9,12:09:00,Morning,,,,,,,,,,,,,,,
550760,84750B,BLACK SMALL GLASS CAKE STAND,-4,2011-04-20 12:09:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,12,9,12:09:00,Morning,,,,,,,,,,,,,,,
550762,85030,FRENCH CHATEAU OVAL PLATTER,-9,2011-04-20 12:10:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,12,10,12:10:00,Morning,,,,,,,,,,,,,,,
550763,84666,SQUARE CHERRY BLOSSOM CABINET,-5,2011-04-20 12:11:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,12,11,12:11:00,Morning,,,,,,,,,,,,,,,
550800,22458,CAST IRON HOOK GARDEN FORK,-65,2011-04-20 14:48:00,0.0,,United Kingdom,Missing,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,48,14:48:00,Afternoon,,,,,,,,,,,,,,,
550908,20827,GOLD APERITIF GLASS,-68,2011-04-21 12:39:00,0.0,,United Kingdom,damages,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,12,39,12:39:00,Morning,,,,,,,,,,,,,,,
550922,22784,LANTERN CREAM GAZEBO ,-25,2011-04-21 14:29:00,0.0,,United Kingdom,damages,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,29,14:29:00,Afternoon,,,,,,,,,,,,,,,
550943,21316,SMALL CHUNKY GLASS ROMAN  BOWL,-5,2011-04-21 15:51:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,51,15:51:00,Afternoon,,,,,,,,,,,,,,,
550945,79329,PINK FLOCK GLASS CANDLEHOLDER,-2,2011-04-21 15:52:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,52,15:52:00,Afternoon,,,,,,,,,,,,,,,
550954,47013A,WINE BOTTLE DRESSING LT.BLUE,-2,2011-04-21 16:18:00,0.0,,United Kingdom,damaged,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,18,16:18:00,Afternoon,,,,,,,,,,,,,,,
550970,82599,FANNY'S REST STOPMETAL SIGN,-11,2011-04-21 17:02:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,17,2,17:02:00,Afternoon,,,,,,,,,,,,,,,
551019,22467,GUMBALL COAT RACK,-100,2011-04-26 11:19:00,0.0,,United Kingdom,wrong code?,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,11,19,11:19:00,Morning,,,,,,,,,,,,,,,
551020,22719,GUMBALL MONOCHROME COAT RACK,-110,2011-04-26 11:19:00,0.0,,United Kingdom,wrong code,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,11,19,11:19:00,Morning,,,,,,,,,,,,,,,
551168,85068,CREAM SWEETHEART SHELF + HOOKS,-4,2011-04-26 16:06:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,6,16:06:00,Afternoon,,,,,,,,,,,,,,,
551201,16015,MEDIUM CHINESE STYLE SCISSOR,-620,2011-04-27 11:33:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,11,33,11:33:00,Morning,,,,,,,,,,,,,,,
551243,51020B,STRIPY DESIGN SHOWER CAP,-53,2011-04-27 11:49:00,0.0,,United Kingdom,adjust,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,11,49,11:49:00,Morning,,,,,,,,,,,,,,,
551302,48189,DOORMAT FRIENDSHIP ,-18,2011-04-27 14:55:00,0.0,,United Kingdom,damaged,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,55,14:55:00,Afternoon,,,,,,,,,,,,,,,
551323,21398,RED POLKADOT COFFEE  MUG,-9,2011-04-27 15:31:00,0.0,,United Kingdom,damages,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,31,15:31:00,Afternoon,,,,,,,,,,,,,,,
551326,85017A,ENVELOPE 50 ROMANTIC IMAGES,-2,2011-04-27 15:51:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,51,15:51:00,Afternoon,,,,,,,,,,,,,,,
551327,84228,HEN HOUSE W CHICK STANDING,-4,2011-04-27 16:01:00,0.0,,United Kingdom,crushed,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,1,16:01:00,Afternoon,,,,,,,,,,,,,,,
551328,21320,GLASS CHALICE GREEN  LARGE ,-23,2011-04-27 16:08:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,8,16:08:00,Afternoon,,,,,,,,,,,,,,,
551422,22084,PAPER CHAIN KIT EMPIRE,-150,2011-04-28 14:11:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,14,11,14:11:00,Afternoon,,,,,,,,,,,,,,,
551429,10002,INFLATABLE POLITICAL GLOBE ,-3,2011-04-28 15:05:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,5,15:05:00,Afternoon,,,,,,,,,,,,,,,
551430,20966,SANDWICH BATH SPONGE,-3,2011-04-28 15:06:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,6,15:06:00,Afternoon,,,,,,,,,,,,,,,
551431,44091A,BLUE CRUSOE CHECK LAMPSHADE,-2,2011-04-28 15:06:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,6,15:06:00,Afternoon,,,,,,,,,,,,,,,
551432,21923,,-5,2011-04-28 15:06:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,6,15:06:00,Afternoon,,,,,,,,,,,,,,,
551433,21784,SHOE SHINE BOX ,-2,2011-04-28 15:07:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,7,15:07:00,Afternoon,,,,,,,,,,,,,,,
551434,20896,,-5,2011-04-28 15:07:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,7,15:07:00,Afternoon,,,,,,,,,,,,,,,
551435,20825,,-5,2011-04-28 15:08:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,8,15:08:00,Afternoon,,,,,,,,,,,,,,,
551441,85136B,BLUE SHARK HELICOPTER,-4,2011-04-28 15:50:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,50,15:50:00,Afternoon,,,,,,,,,,,,,,,
551442,85060,,-4,2011-04-28 15:50:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,50,15:50:00,Afternoon,,,,,,,,,,,,,,,
551443,35920,FOUR RABBIT EASTER DECORATIONS,-4,2011-04-28 15:51:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,51,15:51:00,Afternoon,,,,,,,,,,,,,,,
551444,35809B,ENAMEL BLUE RIM TEA CONTAINER,-4,2011-04-28 15:58:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,58,15:58:00,Afternoon,,,,,,,,,,,,,,,
551446,35594,,-4,2011-04-28 15:58:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,58,15:58:00,Afternoon,,,,,,,,,,,,,,,
551447,35004C,SET OF 3 COLOURED  FLYING DUCKS,-4,2011-04-28 15:59:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,59,15:59:00,Afternoon,,,,,,,,,,,,,,,
551448,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,-4,2011-04-28 15:59:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,15,59,15:59:00,Afternoon,,,,,,,,,,,,,,,
551449,22525,CHILDRENS GARDEN GLOVES PINK,-4,2011-04-28 16:00:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,0,16:00:00,Afternoon,,,,,,,,,,,,,,,
551450,21410,COUNTRY COTTAGE  DOORSTOP GREEN,-4,2011-04-28 16:00:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,0,16:00:00,Afternoon,,,,,,,,,,,,,,,
551451,21330,,-4,2011-04-28 16:01:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,1,16:01:00,Afternoon,,,,,,,,,,,,,,,
551452,84715,SET OF 6 ICE CREAM SKITTLES,-3,2011-04-28 16:01:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,1,16:01:00,Afternoon,,,,,,,,,,,,,,,
551453,82494L,WOODEN FRAME ANTIQUE WHITE ,-3,2011-04-28 16:01:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,1,16:01:00,Afternoon,,,,,,,,,,,,,,,
551454,78027,,-3,2011-04-28 16:02:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,2,16:02:00,Afternoon,,,,,,,,,,,,,,,
551455,37333,"RETRO ""TEA FOR ONE"" ",-1,2011-04-28 16:03:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,3,16:03:00,Afternoon,,,,,,,,,,,,,,,
551456,22795,SWEETHEART RECIPE BOOK STAND,-3,2011-04-28 16:03:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,3,16:03:00,Afternoon,,,,,,,,,,,,,,,
551457,22719,GUMBALL MONOCHROME COAT RACK,-3,2011-04-28 16:04:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,4,16:04:00,Afternoon,,,,,,,,,,,,,,,
551459,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,-30,2011-04-28 16:04:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,4,16:04:00,Afternoon,,,,,,,,,,,,,,,
551461,21806,,-3,2011-04-28 16:05:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,4,2011-04,2011Q2,16,5,16:05:00,Afternoon,,,,,,,,,,,,,,,
551553,22521,CHILDS GARDEN TROWEL PINK,-90,2011-05-03 10:15:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,5,2011-05,2011Q2,10,15,10:15:00,Morning,,,,,,,,,,,,,,,
551554,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-4,2011-05-03 10:19:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,5,2011-05,2011Q2,10,19,10:19:00,Morning,,,,,,,,,,,,,,,
551565,85135A,YELLOW DRAGONFLY HELICOPTER,-7,2011-05-03 11:10:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,5,2011-05,2011Q2,11,10,11:10:00,Morning,,,,,,,,,,,,,,,
551568,21038,SET/4 MODERN VINTAGE COTTON NAPKINS,-6,2011-05-03 11:12:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,5,2011-05,2011Q2,11,12,11:12:00,Morning,,,,,,,,,,,,,,,
551569,85226C,,-6,2011-05-03 11:13:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,5,2011-05,2011Q2,11,13,11:13:00,Morning,,,,,,,,,,,,,,,
551570,85189,HANGING BUTTERFLY  EGG,-6,2011-05-03 11:13:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,5,2011-05,2011Q2,11,13,11:13:00,Morning,,,,,,,,,,,,,,,
551571,47591A,,-6,2011-05-03 11:14:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,5,2011-05,2011Q2,11,14,11:14:00,Morning,,,,,,,,,,,,,,,
551572,37424,,-6,2011-05-03 11:15:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,5,2011-05,2011Q2,11,15,11:15:00,Morning,,,,,,,,,,,,,,,
551573,22726,ALARM CLOCK BAKELIKE GREEN,-5,2011-05-03 11:15:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,5,2011-05,2011Q2,11,15,11:15:00,Morning,,,,,,,,,,,,,,,
551574,21692,SILVER LATTICE VANILLA CANDLE POT,-6,2011-05-03 11:16:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,5,2011-05,2011Q2,11,16,11:16:00,Morning,,,,,,,,,,,,,,,
551575,21412,,-6,2011-05-03 11:16:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,5,2011-05,2011Q2,11,16,11:16:00,Morning,,,,,,,,,,,,,,,
551577,90100,NECKLACE+BRACELET SET PINK DAISY,-5,2011-05-03 11:19:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,5,2011-05,2011Q2,11,19,11:19:00,Morning,,,,,,,,,,,,,,,
551578,90037D,,-5,2011-05-03 11:19:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,5,2011-05,2011Q2,11,19,11:19:00,Morning,,,,,,,,,,,,,,,
551579,85098B,BLUE FLYING SINGING CANARY,-5,2011-05-03 11:20:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,5,2011-05,2011Q2,11,20,11:20:00,Morning,,,,,,,,,,,,,,,
551580,85084,HOLLY TOP CHRISTMAS STOCKING,-5,2011-05-03 11:20:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,5,2011-05,2011Q2,11,20,11:20:00,Morning,,,,,,,,,,,,,,,
551582,84857A,,-5,2011-05-03 11:21:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,5,2011-05,2011Q2,11,21,11:21:00,Morning,,,,,,,,,,,,,,,
551583,84482,,-5,2011-05-03 11:21:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,5,2011-05,2011Q2,11,21,11:21:00,Morning,,,,,,,,,,,,,,,
551586,21120,*Boombox Ipod Classic,-6,2011-05-03 11:24:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,5,2011-05,2011Q2,11,24,11:24:00,Morning,,,,,,,,,,,,,,,
551589,21854,,-2,2011-05-03 11:30:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,5,2011-05,2011Q2,11,30,11:30:00,Morning,,,,,,,,,,,,,,,
551663,84548,CROCHET BEAR RED/BLUE  KEYRING,-70,2011-05-03 12:34:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,5,2011-05,2011Q2,12,34,12:34:00,Morning,,,,,,,,,,,,,,,
551664,20933,YELLOW POT PLANT CANDLE,-3,2011-05-03 12:34:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,5,2011-05,2011Q2,12,34,12:34:00,Morning,,,,,,,,,,,,,,,
551666,84750A,PINK SMALL GLASS CAKE STAND,-10,2011-05-03 12:35:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,5,2011-05,2011Q2,12,35,12:35:00,Morning,,,,,,,,,,,,,,,
551668,22444,GROW YOUR OWN PLANT IN A CAN ,-10,2011-05-03 12:37:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,5,2011-05,2011Q2,12,37,12:37:00,Morning,,,,,,,,,,,,,,,
551671,20734,SILVER MINI TAPE MEASURE ,-10,2011-05-03 12:38:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,5,2011-05,2011Q2,12,38,12:38:00,Morning,,,,,,,,,,,,,,,
551672,84631,FRUIT TREE AND BIRDS WALL PLAQUE,-4,2011-05-03 12:39:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,5,2011-05,2011Q2,12,39,12:39:00,Morning,,,,,,,,,,,,,,,
551673,79192A,RETRO PLASTIC 70'S TRAY,-9,2011-05-03 12:39:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,5,2011-05,2011Q2,12,39,12:39:00,Morning,,,,,,,,,,,,,,,
551689,22625,RED KITCHEN SCALES,-9,2011-05-03 13:35:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,5,2011-05,2011Q2,13,35,13:35:00,Afternoon,,,,,,,,,,,,,,,
551690,21143,ANTIQUE GLASS HEART DECORATION ,-9,2011-05-03 13:35:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,5,2011-05,2011Q2,13,35,13:35:00,Afternoon,,,,,,,,,,,,,,,
551695,22467,GUMBALL COAT RACK,-8,2011-05-03 13:37:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,5,2011-05,2011Q2,13,37,13:37:00,Afternoon,,,,,,,,,,,,,,,
551700,85144,JARDIN ETCHED GLASS CHEESE DISH,-38,2011-05-03 14:13:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,5,2011-05,2011Q2,14,13,14:13:00,Afternoon,,,,,,,,,,,,,,,
551701,84683,CLASSICAL ROSE CANDLESTAND,-2,2011-05-03 14:15:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,5,2011-05,2011Q2,14,15,14:15:00,Afternoon,,,,,,,,,,,,,,,
551704,22656,VINTAGE BLUE KITCHEN CABINET,-2,2011-05-03 14:33:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,5,2011-05,2011Q2,14,33,14:33:00,Afternoon,,,,,,,,,,,,,,,
551705,22655,VINTAGE RED KITCHEN CABINET,-11,2011-05-03 14:35:00,0.0,,United Kingdom,damages/showroom etc,True,False,False,True,True,-0.0,2011,5,2011-05,2011Q2,14,35,14:35:00,Afternoon,,,,,,,,,,,,,,,
