InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,OriginalDescription,TotalPrice,Year,Month,MonthYear,YearQuarter,Time,Hour,Minute,Weekday,TimeOfDay,MissingCustomerID,MissingDescription,IsValidSale,IsValidReturn
C546128,22842,BISCUIT TIN VINTAGE RED,-1,2011-03-09 15:05:00,6.75,15622,United Kingdom,BISCUIT TIN VINTAGE RED,-6.75,2011,3,2011-03,2011Q1,15:05:00,15,5,Wednesday,Afternoon,False,False,False,True
C546128,22840,ROUND CAKE TIN VINTAGE RED,-1,2011-03-09 15:05:00,7.95,15622,United Kingdom,ROUND CAKE TIN VINTAGE RED,-7.95,2011,3,2011-03,2011Q1,15:05:00,15,5,Wednesday,Afternoon,False,False,False,True
C546131,22978,PANTRY ROLLING PIN,-6,2011-03-09 15:08:00,3.75,16057,United Kingdom,PANTRY ROLLING PIN,-22.5,2011,3,2011-03,2011Q1,15:08:00,15,8,Wednesday,Afternoon,False,False,False,True
C546131,22841,ROUND CAKE TIN VINTAGE GREEN,-1,2011-03-09 15:08:00,7.95,16057,United Kingdom,ROUND CAKE TIN VINTAGE GREEN,-7.95,2011,3,2011-03,2011Q1,15:08:00,15,8,Wednesday,Afternoon,False,False,False,True
C546131,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-03-09 15:08:00,4.95,16057,United Kingdom,SET OF 3 CAKE TINS PANTRY DESIGN ,-4.95,2011,3,2011-03,2011Q1,15:08:00,15,8,Wednesday,Afternoon,False,False,False,True
C546131,22072,RED RETROSPOT TEA CUP AND SAUCER ,-1,2011-03-09 15:08:00,3.75,16057,United Kingdom,RED RETROSPOT TEA CUP AND SAUCER ,-3.75,2011,3,2011-03,2011Q1,15:08:00,15,8,Wednesday,Afternoon,False,False,False,True
C546131,21539,RED RETROSPOT BUTTER DISH,-1,2011-03-09 15:08:00,4.95,16057,United Kingdom,RED RETROSPOT BUTTER DISH,-4.95,2011,3,2011-03,2011Q1,15:08:00,15,8,Wednesday,Afternoon,False,False,False,True
C546131,21531,RED RETROSPOT SUGAR JAM BOWL,-1,2011-03-09 15:08:00,2.55,16057,United Kingdom,RED RETROSPOT SUGAR JAM BOWL,-2.55,2011,3,2011-03,2011Q1,15:08:00,15,8,Wednesday,Afternoon,False,False,False,True
C546131,21218,RED SPOTTY BISCUIT TIN,-1,2011-03-09 15:08:00,3.75,16057,United Kingdom,RED SPOTTY BISCUIT TIN,-3.75,2011,3,2011-03,2011Q1,15:08:00,15,8,Wednesday,Afternoon,False,False,False,True
C546131,22776,SWEETHEART CAKESTAND 3 TIER,-1,2011-03-09 15:08:00,9.95,16057,United Kingdom,SWEETHEART CAKESTAND 3 TIER,-9.95,2011,3,2011-03,2011Q1,15:08:00,15,8,Wednesday,Afternoon,False,False,False,True
C546162,85178,VICTORIAN SEWING KIT,-144,2011-03-10 09:53:00,1.25,17404,Sweden,VICTORIAN SEWING KIT,-180.0,2011,3,2011-03,2011Q1,09:53:00,9,53,Thursday,Morning,False,False,False,True
C546167,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-2,2011-03-10 10:13:00,7.95,15611,United Kingdom,RED RETROSPOT TRADITIONAL TEAPOT ,-15.9,2011,3,2011-03,2011Q1,10:13:00,10,13,Thursday,Morning,False,False,False,True
C546168,47567B,TEA TIME KITCHEN APRON,-3,2011-03-10 10:22:00,5.95,16670,United Kingdom,TEA TIME KITCHEN APRON,-17.85,2011,3,2011-03,2011Q1,10:22:00,10,22,Thursday,Morning,False,False,False,True
C546168,22892,SET OF SALT AND PEPPER TOADSTOOLS,-12,2011-03-10 10:22:00,1.25,16670,United Kingdom,SET OF SALT AND PEPPER TOADSTOOLS,-15.0,2011,3,2011-03,2011Q1,10:22:00,10,22,Thursday,Morning,False,False,False,True
C546170,21713,CITRONELLA CANDLE FLOWERPOT,-5,2011-03-10 10:29:00,1.85,15034,United Kingdom,CITRONELLA CANDLE FLOWERPOT,-9.25,2011,3,2011-03,2011Q1,10:29:00,10,29,Thursday,Morning,False,False,False,True
C546173,22488,NATURAL SLATE RECTANGLE CHALKBOARD,-1,2011-03-10 10:34:00,1.65,14227,United Kingdom,NATURAL SLATE RECTANGLE CHALKBOARD,-1.65,2011,3,2011-03,2011Q1,10:34:00,10,34,Thursday,Morning,False,False,False,True
C546173,21231,SWEETHEART CERAMIC TRINKET BOX,-1,2011-03-10 10:34:00,1.25,14227,United Kingdom,SWEETHEART CERAMIC TRINKET BOX,-1.25,2011,3,2011-03,2011Q1,10:34:00,10,34,Thursday,Morning,False,False,False,True
C546174,22791,T-LIGHT GLASS FLUTED ANTIQUE,-3,2011-03-10 10:38:00,1.06,13094,United Kingdom,T-LIGHT GLASS FLUTED ANTIQUE,-3.18,2011,3,2011-03,2011Q1,10:38:00,10,38,Thursday,Morning,False,False,False,True
C546191,47566B,TEA TIME PARTY BUNTING,-35,2011-03-10 10:57:00,0.7,16422,United Kingdom,TEA TIME PARTY BUNTING,-24.5,2011,3,2011-03,2011Q1,10:57:00,10,57,Thursday,Morning,False,False,False,True
C546203,22915,ASSORTED BOTTLE TOP  MAGNETS ,-12,2011-03-10 11:13:00,0.42,16839,United Kingdom,ASSORTED BOTTLE TOP  MAGNETS ,-5.04,2011,3,2011-03,2011Q1,11:13:00,11,13,Thursday,Morning,False,False,False,True
C546204,23006,TRAVEL CARD WALLET FLOWER MEADOW,-24,2011-03-10 11:13:00,0.42,13599,United Kingdom,TRAVEL CARD WALLET FLOWER MEADOW,-10.08,2011,3,2011-03,2011Q1,11:13:00,11,13,Thursday,Morning,False,False,False,True
C546206,21231,SWEETHEART CERAMIC TRINKET BOX,-1,2011-03-10 11:15:00,1.25,13014,United Kingdom,SWEETHEART CERAMIC TRINKET BOX,-1.25,2011,3,2011-03,2011Q1,11:15:00,11,15,Thursday,Morning,False,False,False,True
C546206,22064,PINK DOUGHNUT TRINKET POT ,-1,2011-03-10 11:15:00,1.65,13014,United Kingdom,PINK DOUGHNUT TRINKET POT ,-1.65,2011,3,2011-03,2011Q1,11:15:00,11,15,Thursday,Morning,False,False,False,True
C546207,22423,REGENCY CAKESTAND 3 TIER,-1,2011-03-10 11:17:00,12.75,14211,United Kingdom,REGENCY CAKESTAND 3 TIER,-12.75,2011,3,2011-03,2011Q1,11:17:00,11,17,Thursday,Morning,False,False,False,True
C546207,22381,TOY TIDY PINK POLKADOT,-2,2011-03-10 11:17:00,2.1,14211,United Kingdom,TOY TIDY PINK POLKADOT,-4.2,2011,3,2011-03,2011Q1,11:17:00,11,17,Thursday,Morning,False,False,False,True
C546208,21318,GLASS CHALICE BLUE SMALL ,-6,2011-03-10 11:19:00,1.65,12417,Belgium,GLASS CHALICE BLUE SMALL ,-9.899999999999999,2011,3,2011-03,2011Q1,11:19:00,11,19,Thursday,Morning,False,False,False,True
C546208,22168,ORGANISER WOOD ANTIQUE WHITE ,-1,2011-03-10 11:19:00,8.5,12417,Belgium,ORGANISER WOOD ANTIQUE WHITE ,-8.5,2011,3,2011-03,2011Q1,11:19:00,11,19,Thursday,Morning,False,False,False,True
C546209,22667,RECIPE BOX RETROSPOT ,-6,2011-03-10 11:31:00,2.95,15596,United Kingdom,RECIPE BOX RETROSPOT ,-17.700000000000003,2011,3,2011-03,2011Q1,11:31:00,11,31,Thursday,Morning,False,False,False,True
C546210,22355,CHARLOTTE BAG SUKI DESIGN,-1,2011-03-10 11:31:00,0.85,14713,United Kingdom,CHARLOTTE BAG SUKI DESIGN,-0.85,2011,3,2011-03,2011Q1,11:31:00,11,31,Thursday,Morning,False,False,False,True
C546210,21272,SALLE DE BAIN HOOK,-1,2011-03-10 11:31:00,1.25,14713,United Kingdom,SALLE DE BAIN HOOK,-1.25,2011,3,2011-03,2011Q1,11:31:00,11,31,Thursday,Morning,False,False,False,True
C546211,22962,JAM JAR WITH PINK LID,-3,2011-03-10 11:32:00,0.85,15358,United Kingdom,JAM JAR WITH PINK LID,-2.55,2011,3,2011-03,2011Q1,11:32:00,11,32,Thursday,Morning,False,False,False,True
C546214,22499,WOODEN UNION JACK BUNTING,-1,2011-03-10 11:45:00,5.95,15724,United Kingdom,WOODEN UNION JACK BUNTING,-5.95,2011,3,2011-03,2011Q1,11:45:00,11,45,Thursday,Morning,False,False,False,True
C546217,23004,TRAVEL CARD WALLET PANTRY,-24,2011-03-10 12:04:00,0.42,14057,United Kingdom,TRAVEL CARD WALLET PANTRY,-10.08,2011,3,2011-03,2011Q1,12:04:00,12,4,Thursday,Morning,False,False,False,True
C546217,22995,TRAVEL CARD WALLET SUKI,-24,2011-03-10 12:04:00,0.42,14057,United Kingdom,TRAVEL CARD WALLET SUKI,-10.08,2011,3,2011-03,2011Q1,12:04:00,12,4,Thursday,Morning,False,False,False,True
C546217,23006,TRAVEL CARD WALLET FLOWER MEADOW,-24,2011-03-10 12:04:00,0.42,14057,United Kingdom,TRAVEL CARD WALLET FLOWER MEADOW,-10.08,2011,3,2011-03,2011Q1,12:04:00,12,4,Thursday,Morning,False,False,False,True
C546217,23002,TRAVEL CARD WALLET SKULLS,-24,2011-03-10 12:04:00,0.42,14057,United Kingdom,TRAVEL CARD WALLET SKULLS,-10.08,2011,3,2011-03,2011Q1,12:04:00,12,4,Thursday,Morning,False,False,False,True
C546217,23000,TRAVEL CARD WALLET TRANSPORT,-24,2011-03-10 12:04:00,0.42,14057,United Kingdom,TRAVEL CARD WALLET TRANSPORT,-10.08,2011,3,2011-03,2011Q1,12:04:00,12,4,Thursday,Morning,False,False,False,True
C546217,22994,TRAVEL CARD WALLET RETROSPOT,-24,2011-03-10 12:04:00,0.42,14057,United Kingdom,TRAVEL CARD WALLET RETROSPOT,-10.08,2011,3,2011-03,2011Q1,12:04:00,12,4,Thursday,Morning,False,False,False,True
C546217,22997,TRAVEL CARD WALLET UNION JACK,-24,2011-03-10 12:04:00,0.42,14057,United Kingdom,TRAVEL CARD WALLET UNION JACK,-10.08,2011,3,2011-03,2011Q1,12:04:00,12,4,Thursday,Morning,False,False,False,True
C546234,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,-6,2011-03-10 12:31:00,2.95,13599,United Kingdom,SET 3 SONG BIRD PAPER EGGS ASSORTED,-17.700000000000003,2011,3,2011-03,2011Q1,12:31:00,12,31,Thursday,Morning,False,False,False,True
C546238,22727,ALARM CLOCK BAKELIKE RED ,-1,2011-03-10 12:58:00,3.75,13767,United Kingdom,ALARM CLOCK BAKELIKE RED ,-3.75,2011,3,2011-03,2011Q1,12:58:00,12,58,Thursday,Morning,False,False,False,True
C546241,21899,GARAGE KEY FOB,-18,2011-03-10 13:04:00,0.65,14903,United Kingdom,"KEY FOB , GARAGE DESIGN",-11.700000000000001,2011,3,2011-03,2011Q1,13:04:00,13,4,Thursday,Afternoon,False,False,False,True
C546256,20674,GREEN POLKADOT BOWL,-6,2011-03-10 14:56:00,1.25,15738,United Kingdom,GREEN POLKADOT BOWL,-7.5,2011,3,2011-03,2011Q1,14:56:00,14,56,Thursday,Afternoon,False,False,False,True
C546267,22046,TEA PARTY  WRAPPING PAPER ,-9,2011-03-10 15:02:00,0.42,15093,United Kingdom,TEA PARTY  WRAPPING PAPER ,-3.78,2011,3,2011-03,2011Q1,15:02:00,15,2,Thursday,Afternoon,False,False,False,True
C546270,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,2011-03-10 15:03:00,4.95,17567,United Kingdom,SET OF 3 CAKE TINS PANTRY DESIGN ,-9.9,2011,3,2011-03,2011Q1,15:03:00,15,3,Thursday,Afternoon,False,False,False,True
C546278,22841,ROUND CAKE TIN VINTAGE GREEN,-1,2011-03-10 15:06:00,7.95,13476,United Kingdom,ROUND CAKE TIN VINTAGE GREEN,-7.95,2011,3,2011-03,2011Q1,15:06:00,15,6,Thursday,Afternoon,False,False,False,True
C546278,22424,ENAMEL BREAD BIN CREAM,-1,2011-03-10 15:06:00,12.75,13476,United Kingdom,ENAMEL BREAD BIN CREAM,-12.75,2011,3,2011-03,2011Q1,15:06:00,15,6,Thursday,Afternoon,False,False,False,True
C546302,85040A,S/4 PINK FLOWER CANDLES IN BOWL,-1,2011-03-10 15:27:00,1.65,14214,United Kingdom,S/4 PINK FLOWER CANDLES IN BOWL,-1.65,2011,3,2011-03,2011Q1,15:27:00,15,27,Thursday,Afternoon,False,False,False,True
C546302,21871,SAVE THE PLANET MUG,-1,2011-03-10 15:27:00,1.25,14214,United Kingdom,SAVE THE PLANET MUG,-1.25,2011,3,2011-03,2011Q1,15:27:00,15,27,Thursday,Afternoon,False,False,False,True
C546313,22791,T-LIGHT GLASS FLUTED ANTIQUE,-3,2011-03-10 18:18:00,1.06,13094,United Kingdom,T-LIGHT GLASS FLUTED ANTIQUE,-3.18,2011,3,2011-03,2011Q1,18:18:00,18,18,Thursday,Afternoon,False,False,False,True
C546320,22467,GUMBALL COAT RACK,-3,2011-03-11 09:39:00,2.55,12708,Germany,GUMBALL COAT RACK,-7.6499999999999995,2011,3,2011-03,2011Q1,09:39:00,9,39,Friday,Morning,False,False,False,True
C546320,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,-4,2011-03-11 09:39:00,1.65,12708,Germany,5 HOOK HANGER RED MAGIC TOADSTOOL,-6.6,2011,3,2011-03,2011Q1,09:39:00,9,39,Friday,Morning,False,False,False,True
C546323,22064,PINK DOUGHNUT TRINKET POT ,-2,2011-03-11 09:48:00,1.65,13975,United Kingdom,PINK DOUGHNUT TRINKET POT ,-3.3,2011,3,2011-03,2011Q1,09:48:00,9,48,Friday,Morning,False,False,False,True
C546323,22722,SET OF 6 SPICE TINS PANTRY DESIGN,-5,2011-03-11 09:48:00,3.95,13975,United Kingdom,SET OF 6 SPICE TINS PANTRY DESIGN,-19.75,2011,3,2011-03,2011Q1,09:48:00,9,48,Friday,Morning,False,False,False,True
C546362,22423,REGENCY CAKESTAND 3 TIER,-1,2011-03-11 11:18:00,12.75,16419,United Kingdom,REGENCY CAKESTAND 3 TIER,-12.75,2011,3,2011-03,2011Q1,11:18:00,11,18,Friday,Morning,False,False,False,True
C546363,22306,SILVER MUG BONE CHINA TREE OF LIFE,-12,2011-03-11 11:30:00,1.95,16912,United Kingdom,SILVER MUG BONE CHINA TREE OF LIFE,-23.4,2011,3,2011-03,2011Q1,11:30:00,11,30,Friday,Morning,False,False,False,True
C546395,21871,SAVE THE PLANET MUG,-1,2011-03-11 14:29:00,1.25,14214,United Kingdom,SAVE THE PLANET MUG,-1.25,2011,3,2011-03,2011Q1,14:29:00,14,29,Friday,Afternoon,False,False,False,True
C546400,21042,RED RETROSPOT APRON ,-2,2011-03-11 15:02:00,5.95,17994,United Kingdom,RED RETROSPOT APRON ,-11.9,2011,3,2011-03,2011Q1,15:02:00,15,2,Friday,Afternoon,False,False,False,True
C546400,47567B,TEA TIME KITCHEN APRON,-2,2011-03-11 15:02:00,5.95,17994,United Kingdom,TEA TIME KITCHEN APRON,-11.9,2011,3,2011-03,2011Q1,15:02:00,15,2,Friday,Afternoon,False,False,False,True
C546416,22128,PARTY CONES CANDY ASSORTED,-2,2011-03-13 10:48:00,1.25,14800,United Kingdom,PARTY CONES CANDY ASSORTED,-2.5,2011,3,2011-03,2011Q1,10:48:00,10,48,Sunday,Morning,False,False,False,True
C546416,21642,ASSORTED TUTTI FRUTTI PEN,-5,2011-03-13 10:48:00,0.85,14800,United Kingdom,ASSORTED TUTTI FRUTTI PEN,-4.25,2011,3,2011-03,2011Q1,10:48:00,10,48,Sunday,Morning,False,False,False,True
C546416,85098B,BLUE FLYING SINGING CANARY,-1,2011-03-13 10:48:00,3.75,14800,United Kingdom,BLUE FLYING SINGING CANARY,-3.75,2011,3,2011-03,2011Q1,10:48:00,10,48,Sunday,Morning,False,False,False,True
C546496,22928,YELLOW GIANT GARDEN THERMOMETER,-1,2011-03-14 11:44:00,5.95,17646,United Kingdom,YELLOW GIANT GARDEN THERMOMETER,-5.95,2011,3,2011-03,2011Q1,11:44:00,11,44,Monday,Morning,False,False,False,True
C546496,22927,GREEN GIANT GARDEN THERMOMETER,-1,2011-03-14 11:44:00,5.95,17646,United Kingdom,GREEN GIANT GARDEN THERMOMETER,-5.95,2011,3,2011-03,2011Q1,11:44:00,11,44,Monday,Morning,False,False,False,True
C546501,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,2011-03-14 11:45:00,4.95,12584,Italy,SET OF 3 CAKE TINS PANTRY DESIGN ,-9.9,2011,3,2011-03,2011Q1,11:45:00,11,45,Monday,Morning,False,False,False,True
C546507,22914,BLUE COAT RACK PARIS FASHION,-1,2011-03-14 11:47:00,4.95,12712,Germany,BLUE COAT RACK PARIS FASHION,-4.95,2011,3,2011-03,2011Q1,11:47:00,11,47,Monday,Morning,False,False,False,True
C546507,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,-4,2011-03-14 11:47:00,8.5,12712,Germany,3 HOOK PHOTO SHELF ANTIQUE WHITE,-34.0,2011,3,2011-03,2011Q1,11:47:00,11,47,Monday,Morning,False,False,False,True
C546507,82494L,WOODEN FRAME ANTIQUE WHITE ,-2,2011-03-14 11:47:00,2.95,12712,Germany,WOODEN FRAME ANTIQUE WHITE ,-5.9,2011,3,2011-03,2011Q1,11:47:00,11,47,Monday,Morning,False,False,False,True
C546511,22801,ANTIQUE GLASS PEDESTAL BOWL,-1,2011-03-14 12:19:00,3.75,12921,United Kingdom,ANTIQUE GLASS PEDESTAL BOWL,-3.75,2011,3,2011-03,2011Q1,12:19:00,12,19,Monday,Morning,False,False,False,True
C546517,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2011-03-14 12:24:00,6.95,15308,United Kingdom,WOOD 2 DRAWER CABINET WHITE FINISH,-6.95,2011,3,2011-03,2011Q1,12:24:00,12,24,Monday,Morning,False,False,False,True
C546517,22406,MONEY BOX KINGS CHOICE DESIGN,-1,2011-03-14 12:24:00,1.25,15308,United Kingdom,MONEY BOX KINGS CHOICE DESIGN,-1.25,2011,3,2011-03,2011Q1,12:24:00,12,24,Monday,Morning,False,False,False,True
C546519,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-03-14 12:27:00,2.95,14350,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,-2.95,2011,3,2011-03,2011Q1,12:27:00,12,27,Monday,Morning,False,False,False,True
C546519,84559B,3D SHEET OF CAT STICKERS,-4,2011-03-14 12:27:00,0.85,14350,United Kingdom,3D SHEET OF CAT STICKERS,-3.4,2011,3,2011-03,2011Q1,12:27:00,12,27,Monday,Morning,False,False,False,True
C546519,84459A,PINK METAL CHICKEN HEART ,-12,2011-03-14 12:27:00,1.49,14350,United Kingdom,PINK METAL CHICKEN HEART ,-17.88,2011,3,2011-03,2011Q1,12:27:00,12,27,Monday,Morning,False,False,False,True
C546529,22502,PICNIC BASKET WICKER SMALL,-1,2011-03-14 13:05:00,5.95,15502,United Kingdom,PICNIC BASKET WICKER SMALL,-5.95,2011,3,2011-03,2011Q1,13:05:00,13,5,Monday,Afternoon,False,False,False,True
C546529,22764,"RUSTIC WOODEN CABINET, GLASS DOORS",-1,2011-03-14 13:05:00,24.95,15502,United Kingdom,"RUSTIC WOODEN CABINET, GLASS DOORS",-24.95,2011,3,2011-03,2011Q1,13:05:00,13,5,Monday,Afternoon,False,False,False,True
C546535,47566B,TEA TIME PARTY BUNTING,-1,2011-03-14 14:11:00,4.25,15502,United Kingdom,TEA TIME PARTY BUNTING,-4.25,2011,3,2011-03,2011Q1,14:11:00,14,11,Monday,Afternoon,False,False,False,True
C546536,22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",-1,2011-03-14 14:28:00,12.75,15493,United Kingdom,"DIAMANTE HEART SHAPED WALL MIRROR, ",-12.75,2011,3,2011-03,2011Q1,14:28:00,14,28,Monday,Afternoon,False,False,False,True
C546548,22147,FELTCRAFT BUTTERFLY HEARTS,-1,2011-03-14 16:42:00,1.45,16518,United Kingdom,FELTCRAFT BUTTERFLY HEARTS,-1.45,2011,3,2011-03,2011Q1,16:42:00,16,42,Monday,Afternoon,False,False,False,True
C546548,22150,3 STRIPEY MICE FELTCRAFT,-1,2011-03-14 16:42:00,1.95,16518,United Kingdom,3 STRIPEY MICE FELTCRAFT,-1.95,2011,3,2011-03,2011Q1,16:42:00,16,42,Monday,Afternoon,False,False,False,True
C546559,84978,HANGING HEART JAR T-LIGHT HOLDER,-12,2011-03-15 10:24:00,1.25,12727,France,HANGING HEART JAR T-LIGHT HOLDER,-15.0,2011,3,2011-03,2011Q1,10:24:00,10,24,Tuesday,Morning,False,False,False,True
C546623,21556,CERAMIC STRAWBERRY MONEY BOX,-1,2011-03-15 11:36:00,2.55,17954,United Kingdom,CERAMIC STRAWBERRY MONEY BOX,-2.55,2011,3,2011-03,2011Q1,11:36:00,11,36,Tuesday,Morning,False,False,False,True
C546641,22180,RETROSPOT LAMP,-6,2011-03-15 13:01:00,9.95,13451,United Kingdom,RETROSPOT LAMP,-59.699999999999996,2011,3,2011-03,2011Q1,13:01:00,13,1,Tuesday,Afternoon,False,False,False,True
C546645,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,-12,2011-03-15 13:32:00,7.65,15311,United Kingdom,3 HOOK PHOTO SHELF ANTIQUE WHITE,-91.80000000000001,2011,3,2011-03,2011Q1,13:32:00,13,32,Tuesday,Afternoon,False,False,False,True
C546647,22832,BROCANTE SHELF WITH HOOKS,-1,2011-03-15 13:55:00,10.75,17419,United Kingdom,BROCANTE SHELF WITH HOOKS,-10.75,2011,3,2011-03,2011Q1,13:55:00,13,55,Tuesday,Afternoon,False,False,False,True
C546664,22504,CABIN BAG VINTAGE RETROSPOT,-1,2011-03-15 14:41:00,29.95,16061,United Kingdom,CABIN BAG VINTAGE RETROSPOT,-29.95,2011,3,2011-03,2011Q1,14:41:00,14,41,Tuesday,Afternoon,False,False,False,True
C546671,22423,REGENCY CAKESTAND 3 TIER,-1,2011-03-15 15:42:00,10.95,15215,United Kingdom,REGENCY CAKESTAND 3 TIER,-10.95,2011,3,2011-03,2011Q1,15:42:00,15,42,Tuesday,Afternoon,False,False,False,True
C546680,21942,SKULLS DESIGN FLANNEL,-12,2011-03-15 16:51:00,0.85,13121,United Kingdom,SKULLS DESIGN FLANNEL,-10.2,2011,3,2011-03,2011Q1,16:51:00,16,51,Tuesday,Afternoon,False,False,False,True
C546680,21391,FRENCH LAVENDER SCENT HEART,-3,2011-03-15 16:51:00,2.1,13121,United Kingdom,FRENCH LAVENDER SCENT HEART,-6.300000000000001,2011,3,2011-03,2011Q1,16:51:00,16,51,Tuesday,Afternoon,False,False,False,True
C546680,21114,LAVENDER SCENTED FABRIC HEART,-10,2011-03-15 16:51:00,1.25,13121,United Kingdom,LAVENDER SCENTED FABRIC HEART,-12.5,2011,3,2011-03,2011Q1,16:51:00,16,51,Tuesday,Afternoon,False,False,False,True
C546730,21937,STRAWBERRY   PICNIC BAG,-2,2011-03-16 11:39:00,2.95,18183,United Kingdom,STRAWBERRY   PICNIC BAG,-5.9,2011,3,2011-03,2011Q1,11:39:00,11,39,Wednesday,Morning,False,False,False,True
C546730,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-03-16 11:39:00,4.95,18183,United Kingdom,SET OF 3 CAKE TINS PANTRY DESIGN ,-4.95,2011,3,2011-03,2011Q1,11:39:00,11,39,Wednesday,Morning,False,False,False,True
C546735,22933,BAKING MOULD EASTER EGG MILK CHOC,-144,2011-03-16 11:50:00,2.1,16029,United Kingdom,BAKING MOULD EASTER EGG MILK CHOC,-302.40000000000003,2011,3,2011-03,2011Q1,11:50:00,11,50,Wednesday,Morning,False,False,False,True
C546735,22930,BAKING MOULD HEART MILK CHOCOLATE,-96,2011-03-16 11:50:00,2.1,16029,United Kingdom,BAKING MOULD HEART MILK CHOCOLATE,-201.60000000000002,2011,3,2011-03,2011Q1,11:50:00,11,50,Wednesday,Morning,False,False,False,True
C546740,21455,PAINTED YELLOW WOODEN DAISY,-13,2011-03-16 12:13:00,0.85,16983,United Kingdom,PAINTED YELLOW WOODEN DAISY,-11.049999999999999,2011,3,2011-03,2011Q1,12:13:00,12,13,Wednesday,Morning,False,False,False,True
C546758,22212,FOUR HOOK  WHITE LOVEBIRDS,-1,2011-03-16 13:47:00,2.1,,United Kingdom,FOUR HOOK  WHITE LOVEBIRDS,-2.1,2011,3,2011-03,2011Q1,13:47:00,13,47,Wednesday,Afternoon,True,False,False,True
C546773,22941,CHRISTMAS LIGHTS 10 REINDEER,-2,2011-03-16 15:42:00,8.5,14505,United Kingdom,CHRISTMAS LIGHTS 10 REINDEER,-17.0,2011,3,2011-03,2011Q1,15:42:00,15,42,Wednesday,Afternoon,False,False,False,True
C546773,22942,CHRISTMAS LIGHTS 10 SANTAS ,-2,2011-03-16 15:42:00,8.5,14505,United Kingdom,CHRISTMAS LIGHTS 10 SANTAS ,-17.0,2011,3,2011-03,2011Q1,15:42:00,15,42,Wednesday,Afternoon,False,False,False,True
C546777,84978,HANGING HEART JAR T-LIGHT HOLDER,-2,2011-03-16 16:23:00,1.06,17080,United Kingdom,HANGING HEART JAR T-LIGHT HOLDER,-2.12,2011,3,2011-03,2011Q1,16:23:00,16,23,Wednesday,Afternoon,False,False,False,True
C546783,22801,ANTIQUE GLASS PEDESTAL BOWL,-1,2011-03-17 09:32:00,3.75,12924,United Kingdom,ANTIQUE GLASS PEDESTAL BOWL,-3.75,2011,3,2011-03,2011Q1,09:32:00,9,32,Thursday,Morning,False,False,False,True
C546854,20726,LUNCH BAG WOODLAND,-1,2011-03-17 13:55:00,1.45,17511,United Kingdom,LUNCH BAG WOODLAND,-1.45,2011,3,2011-03,2011Q1,13:55:00,13,55,Thursday,Afternoon,False,False,False,True
C546854,21564,PINK  HEART SHAPE LOVE BUCKET ,-1,2011-03-17 13:55:00,2.55,17511,United Kingdom,PINK  HEART SHAPE LOVE BUCKET ,-2.55,2011,3,2011-03,2011Q1,13:55:00,13,55,Thursday,Afternoon,False,False,False,True
C546854,21232,STRAWBERRY CERAMIC TRINKET BOX,-10,2011-03-17 13:55:00,1.06,17511,United Kingdom,STRAWBERRY CERAMIC TRINKET BOX,-10.600000000000001,2011,3,2011-03,2011Q1,13:55:00,13,55,Thursday,Afternoon,False,False,False,True
C546854,22960,JAM MAKING SET WITH JARS,-1,2011-03-17 13:55:00,3.75,17511,United Kingdom,JAM MAKING SET WITH JARS,-3.75,2011,3,2011-03,2011Q1,13:55:00,13,55,Thursday,Afternoon,False,False,False,True
C546854,22196,SMALL HEART MEASURING SPOONS,-4,2011-03-17 13:55:00,0.72,17511,United Kingdom,SMALL HEART MEASURING SPOONS,-2.88,2011,3,2011-03,2011Q1,13:55:00,13,55,Thursday,Afternoon,False,False,False,True
C546854,22667,RECIPE BOX RETROSPOT ,-1,2011-03-17 13:55:00,2.95,17511,United Kingdom,RECIPE BOX RETROSPOT ,-2.95,2011,3,2011-03,2011Q1,13:55:00,13,55,Thursday,Afternoon,False,False,False,True
C546854,22468,BABUSHKA LIGHTS STRING OF 10,-1,2011-03-17 13:55:00,5.95,17511,United Kingdom,BABUSHKA LIGHTS STRING OF 10,-5.95,2011,3,2011-03,2011Q1,13:55:00,13,55,Thursday,Afternoon,False,False,False,True
C546858,22839,3 TIER CAKE TIN GREEN AND CREAM,-1,2011-03-17 14:24:00,14.95,14081,United Kingdom,3 TIER CAKE TIN GREEN AND CREAM,-14.95,2011,3,2011-03,2011Q1,14:24:00,14,24,Thursday,Afternoon,False,False,False,True
C546858,21534,DAIRY MAID LARGE MILK JUG,-1,2011-03-17 14:24:00,4.95,14081,United Kingdom,DAIRY MAID LARGE MILK JUG,-4.95,2011,3,2011-03,2011Q1,14:24:00,14,24,Thursday,Afternoon,False,False,False,True
